,startTime,time,high,low,volume
64,2022-03-13T13:20:00+00:00,1647177600000.0,2571.8,2550.6,1464861.9083
65,2022-03-13T13:25:00+00:00,1647177900000.0,2570.0,2563.4,430618.1216
66,2022-03-13T13:30:00+00:00,1647178200000.0,2570.9,2561.3,968815.785
67,2022-03-13T13:35:00+00:00,1647178500000.0,2568.6,2564.3,218382.8628
68,2022-03-13T13:40:00+00:00,1647178800000.0,2564.7,2557.7,301768.2969
69,2022-03-13T13:45:00+00:00,1647179100000.0,2560.2,2550.9,946389.1371
70,2022-03-13T13:50:00+00:00,1647179400000.0,2558.9,2552.9,1261725.6632
71,2022-03-13T13:55:00+00:00,1647179700000.0,2563.1,2553.2,1133390.4469
72,2022-03-13T14:00:00+00:00,1647180000000.0,2563.8,2559.8,471660.5043
73,2022-03-13T14:05:00+00:00,1647180300000.0,2563.1,2559.7,216113.9306
74,2022-03-13T14:10:00+00:00,1647180600000.0,2563.0,2558.9,194708.35
75,2022-03-13T14:15:00+00:00,1647180900000.0,2565.0,2559.9,475706.7321
76,2022-03-13T14:20:00+00:00,1647181200000.0,2569.6,2563.7,477570.7027
77,2022-03-13T14:25:00+00:00,1647181500000.0,2570.0,2567.0,271872.2578
78,2022-03-13T14:30:00+00:00,1647181800000.0,2567.9,2563.5,578189.9096
79,2022-03-13T14:35:00+00:00,1647182100000.0,2572.2,2563.6,918297.2545
80,2022-03-13T14:40:00+00:00,1647182400000.0,2570.5,2566.8,99939.149
81,2022-03-13T14:45:00+00:00,1647182700000.0,2571.8,2567.0,209584.2358
82,2022-03-13T14:50:00+00:00,1647183000000.0,2567.8,2565.1,223402.0065
83,2022-03-13T14:55:00+00:00,1647183300000.0,2569.3,2566.0,105133.3356
84,2022-03-13T15:00:00+00:00,1647183600000.0,2582.9,2566.5,1893610.1325
85,2022-03-13T15:05:00+00:00,1647183900000.0,2580.3,2575.7,636083.3849
86,2022-03-13T15:10:00+00:00,1647184200000.0,2581.8,2577.4,1458984.4585
87,2022-03-13T15:15:00+00:00,1647184500000.0,2581.7,2576.1,874569.2748
88,2022-03-13T15:20:00+00:00,1647184800000.0,2581.0,2576.0,529532.3223
89,2022-03-13T15:25:00+00:00,1647185100000.0,2582.9,2577.0,520490.5558
90,2022-03-13T15:30:00+00:00,1647185400000.0,2581.3,2578.6,336108.9071
91,2022-03-13T15:35:00+00:00,1647185700000.0,2581.6,2578.6,446904.2581
92,2022-03-13T15:40:00+00:00,1647186000000.0,2583.2,2579.2,270516.6407
93,2022-03-13T15:45:00+00:00,1647186300000.0,2582.2,2577.7,180559.5811
94,2022-03-13T15:50:00+00:00,1647186600000.0,2581.3,2578.4,5194649.7157
95,2022-03-13T15:55:00+00:00,1647186900000.0,2590.0,2579.7,2713816.8588
96,2022-03-13T16:00:00+00:00,1647187200000.0,2580.1,2574.3,382452.5507
97,2022-03-13T16:05:00+00:00,1647187500000.0,2582.0,2577.0,199120.0456
98,2022-03-13T16:10:00+00:00,1647187800000.0,2580.8,2579.4,188688.3571
99,2022-03-13T16:15:00+00:00,1647188100000.0,2582.1,2570.7,518337.6669
100,2022-03-13T16:20:00+00:00,1647188400000.0,2575.1,2570.7,239959.167
101,2022-03-13T16:25:00+00:00,1647188700000.0,2575.3,2573.1,236882.9154
102,2022-03-13T16:30:00+00:00,1647189000000.0,2575.6,2573.0,199147.1515
103,2022-03-13T16:35:00+00:00,1647189300000.0,2578.9,2575.2,921679.3545
104,2022-03-13T16:40:00+00:00,1647189600000.0,2582.9,2578.9,344870.9147
105,2022-03-13T16:45:00+00:00,1647189900000.0,2586.6,2582.9,397852.5644
106,2022-03-13T16:50:00+00:00,1647190200000.0,2586.4,2584.2,699986.1486
107,2022-03-13T16:55:00+00:00,1647190500000.0,2586.1,2582.4,394369.7216
108,2022-03-13T17:00:00+00:00,1647190800000.0,2585.4,2580.0,524034.2084
109,2022-03-13T17:05:00+00:00,1647191100000.0,2582.3,2578.1,358588.3804
110,2022-03-13T17:10:00+00:00,1647191400000.0,2582.2,2578.7,324867.6098
111,2022-03-13T17:15:00+00:00,1647191700000.0,2584.1,2580.0,233152.8169
112,2022-03-13T17:20:00+00:00,1647192000000.0,2585.5,2581.7,339853.1827
113,2022-03-13T17:25:00+00:00,1647192300000.0,2583.1,2579.8,173767.8647
114,2022-03-13T17:30:00+00:00,1647192600000.0,2582.8,2578.3,349753.7836
115,2022-03-13T17:35:00+00:00,1647192900000.0,2586.8,2581.1,676067.5555
116,2022-03-13T17:40:00+00:00,1647193200000.0,2586.4,2581.1,179759.7014
