,startTime,time,high,low,volume
64,2022-09-21T12:20:00+00:00,1663762800000.0,1350.5,1347.0,1194965.9627
65,2022-09-21T12:25:00+00:00,1663763100000.0,1351.4,1349.4,571391.1281
66,2022-09-21T12:30:00+00:00,1663763400000.0,1359.9,1351.3,4830236.4147
67,2022-09-21T12:35:00+00:00,1663763700000.0,1361.0,1356.0,3082179.3431
68,2022-09-21T12:40:00+00:00,1663764000000.0,1358.7,1355.0,783119.815
69,2022-09-21T12:45:00+00:00,1663764300000.0,1357.9,1353.5,1027450.5272
70,2022-09-21T12:50:00+00:00,1663764600000.0,1355.3,1353.1,3012173.7417
71,2022-09-21T12:55:00+00:00,1663764900000.0,1356.1,1354.0,1444543.9944
72,2022-09-21T13:00:00+00:00,1663765200000.0,1357.6,1355.5,1850758.139
73,2022-09-21T13:05:00+00:00,1663765500000.0,1356.4,1352.7,2215418.3122
74,2022-09-21T13:10:00+00:00,1663765800000.0,1355.3,1353.2,519215.2155
75,2022-09-21T13:15:00+00:00,1663766100000.0,1356.6,1353.3,851029.742
76,2022-09-21T13:20:00+00:00,1663766400000.0,1354.7,1348.6,1926961.0158
77,2022-09-21T13:25:00+00:00,1663766700000.0,1352.8,1350.0,1470306.4505
78,2022-09-21T13:30:00+00:00,1663767000000.0,1354.0,1346.3,2970749.5751
79,2022-09-21T13:35:00+00:00,1663767300000.0,1350.2,1344.5,2845423.8066
80,2022-09-21T13:40:00+00:00,1663767600000.0,1351.9,1347.1,3005597.9254
81,2022-09-21T13:45:00+00:00,1663767900000.0,1354.1,1347.7,2833819.6764
82,2022-09-21T13:50:00+00:00,1663768200000.0,1353.2,1349.1,1532012.2393
83,2022-09-21T13:55:00+00:00,1663768500000.0,1350.9,1346.4,850171.0411
84,2022-09-21T14:00:00+00:00,1663768800000.0,1350.1,1346.4,1513518.6037
85,2022-09-21T14:05:00+00:00,1663769100000.0,1351.2,1345.9,1196623.5142
86,2022-09-21T14:10:00+00:00,1663769400000.0,1350.5,1346.7,875267.7769
87,2022-09-21T14:15:00+00:00,1663769700000.0,1352.1,1348.1,1269354.4398
88,2022-09-21T14:20:00+00:00,1663770000000.0,1353.4,1350.2,1458117.1602
89,2022-09-21T14:25:00+00:00,1663770300000.0,1357.9,1352.1,3049380.5699
90,2022-09-21T14:30:00+00:00,1663770600000.0,1357.6,1351.8,2035448.1886
91,2022-09-21T14:35:00+00:00,1663770900000.0,1353.6,1350.6,1961532.0811
92,2022-09-21T14:40:00+00:00,1663771200000.0,1352.6,1348.5,3378201.3824
93,2022-09-21T14:45:00+00:00,1663771500000.0,1350.0,1341.2,3127768.726
94,2022-09-21T14:50:00+00:00,1663771800000.0,1346.5,1343.1,1764340.0284
95,2022-09-21T14:55:00+00:00,1663772100000.0,1345.3,1340.9,1747358.9377
96,2022-09-21T15:00:00+00:00,1663772400000.0,1344.6,1336.3,1919364.4275
97,2022-09-21T15:05:00+00:00,1663772700000.0,1339.8,1334.1,3827508.2262
98,2022-09-21T15:10:00+00:00,1663773000000.0,1339.1,1336.1,1358799.5856
99,2022-09-21T15:15:00+00:00,1663773300000.0,1338.6,1335.4,1116359.8017
100,2022-09-21T15:20:00+00:00,1663773600000.0,1338.1,1334.7,1192969.0852
101,2022-09-21T15:25:00+00:00,1663773900000.0,1341.6,1336.3,1353857.4972
102,2022-09-21T15:30:00+00:00,1663774200000.0,1347.8,1340.9,1969843.2635
103,2022-09-21T15:35:00+00:00,1663774500000.0,1347.0,1343.6,936141.5209
104,2022-09-21T15:40:00+00:00,1663774800000.0,1348.6,1345.5,792926.9231
105,2022-09-21T15:45:00+00:00,1663775100000.0,1349.3,1342.2,1399994.486
106,2022-09-21T15:50:00+00:00,1663775400000.0,1345.3,1342.5,431145.2874
107,2022-09-21T15:55:00+00:00,1663775700000.0,1344.4,1341.4,581063.251
108,2022-09-21T16:00:00+00:00,1663776000000.0,1344.3,1341.2,997127.2953
109,2022-09-21T16:05:00+00:00,1663776300000.0,1346.5,1342.3,240148.9324
110,2022-09-21T16:10:00+00:00,1663776600000.0,1350.6,1346.4,742735.0118
111,2022-09-21T16:15:00+00:00,1663776900000.0,1352.4,1347.5,1881741.2865
112,2022-09-21T16:20:00+00:00,1663777200000.0,1350.7,1346.1,1907156.4312
113,2022-09-21T16:25:00+00:00,1663777500000.0,1349.6,1347.0,1367014.4712
114,2022-09-21T16:30:00+00:00,1663777800000.0,1351.0,1347.7,740960.0903
115,2022-09-21T16:35:00+00:00,1663778100000.0,1350.1,1346.6,1104776.6823
116,2022-09-21T16:40:00+00:00,1663778400000.0,1353.7,1347.1,2551079.2739
117,2022-09-21T16:45:00+00:00,1663778700000.0,1349.1,1340.6,2949349.0345
118,2022-09-21T16:50:00+00:00,1663779000000.0,1345.7,1340.8,1180603.5294
119,2022-09-21T16:55:00+00:00,1663779300000.0,1342.3,1340.4,701526.1972
120,2022-09-21T17:00:00+00:00,1663779600000.0,1352.1,1340.8,2854043.2702
121,2022-09-21T17:05:00+00:00,1663779900000.0,1352.4,1345.7,2218544.8925
122,2022-09-21T17:10:00+00:00,1663780200000.0,1347.7,1344.8,1014551.7454
123,2022-09-21T17:15:00+00:00,1663780500000.0,1346.1,1342.6,999589.849
124,2022-09-21T17:20:00+00:00,1663780800000.0,1345.3,1342.9,579654.5222
125,2022-09-21T17:25:00+00:00,1663781100000.0,1351.4,1344.4,1333361.9754
126,2022-09-21T17:30:00+00:00,1663781400000.0,1376.8,1350.9,10667161.307
127,2022-09-21T17:35:00+00:00,1663781700000.0,1378.9,1364.0,13771980.2244
128,2022-09-21T17:40:00+00:00,1663782000000.0,1379.0,1367.7,6785873.0213
129,2022-09-21T17:45:00+00:00,1663782300000.0,1378.0,1370.2,4954678.5337
130,2022-09-21T17:50:00+00:00,1663782600000.0,1374.1,1362.3,3488808.3865
131,2022-09-21T17:55:00+00:00,1663782900000.0,1401.7,1366.9,7376235.4999
132,2022-09-21T18:00:00+00:00,1663783200000.0,1410.0,1300.0,88613542.6079
133,2022-09-21T18:05:00+00:00,1663783500000.0,1335.7,1308.8,48845217.4511
134,2022-09-21T18:10:00+00:00,1663783800000.0,1328.5,1316.4,16870296.7875
135,2022-09-21T18:15:00+00:00,1663784100000.0,1335.1,1316.3,16385721.2941
136,2022-09-21T18:20:00+00:00,1663784400000.0,1338.6,1330.7,9951026.9608
137,2022-09-21T18:25:00+00:00,1663784700000.0,1347.2,1334.4,10104420.1391
138,2022-09-21T18:30:00+00:00,1663785000000.0,1359.6,1326.5,21711918.7992
139,2022-09-21T18:35:00+00:00,1663785300000.0,1365.3,1349.0,17332476.7235
140,2022-09-21T18:40:00+00:00,1663785600000.0,1378.0,1350.7,20879239.2541
141,2022-09-21T18:45:00+00:00,1663785900000.0,1392.1,1363.9,31409683.2723
142,2022-09-21T18:50:00+00:00,1663786200000.0,1379.7,1362.6,16204192.218
143,2022-09-21T18:55:00+00:00,1663786500000.0,1382.7,1371.3,13016126.1558
144,2022-09-21T19:00:00+00:00,1663786800000.0,1380.5,1367.1,9563794.6028
