,lq period,lq check,max profit,max %,volume
830,51840.0,0,24.7,2.21,1363232.277
831,51840.0,0,17.3,1.55,1363232.277
832,51840.0,0,18.0,1.61,1363232.277
833,51840.0,0,22.1,1.98,1363232.277
834,51840.0,0,25.5,2.28,1363232.277
835,51840.0,0,20.0,1.79,1363232.277
836,51840.0,0,17.9,1.6,1363232.277
837,51840.0,0,17.5,1.56,1363232.277
838,51840.0,0,19.8,1.77,1363232.277
839,51840.0,0,13.6,1.21,1363232.277
840,51840.0,0,13.8,1.23,1363232.277
841,51840.0,0,7.6,0.68,1363232.277
842,51840.0,0,3.6,0.32,1363232.277
843,51840.0,0,3.6,0.0,1363232.277
844,51840.0,0,2.0,0.18,1363232.277
845,51840.0,0,4.2,0.37,1363232.277
846,51840.0,0,1.9,0.17,1363232.277
847,51840.0,0,5.4,0.48,1363232.277
848,51840.0,0,6.2,0.55,1363232.277
849,51840.0,0,2.8,0.25,1363232.277
850,51840.0,0,4.1,0.37,1363232.277
851,51840.0,0,3.0,0.27,1363232.277
852,51840.0,0,2.1,0.19,1363232.277
853,51840.0,0,13.0,1.16,1363232.277
854,51840.0,0,13.1,1.17,1363232.277
855,51840.0,0,13.1,1.17,1363232.277
856,51840.0,0,15.5,1.39,1363232.277
857,51840.0,0,5.8,0.52,1363232.277
858,51840.0,0,6.2,0.55,1363232.277
859,51840.0,0,2.7,0.24,1363232.277
860,51840.0,0,1.6,0.14,1363232.277
861,51840.0,0,2.5,0.22,1363232.277
862,51840.0,0,0.8,0.07,1363232.277
863,51840.0,0,2.9,0.26,1363232.277
864,51840.0,0,2.9,0.26,1363232.277
865,51840.0,0,4.8,0.43,1363232.277
866,51840.0,0,4.8,0.0,1363232.277
867,51840.0,0,4.8,0.0,1363232.277
868,51840.0,0,4.8,0.0,1363232.277
869,51840.0,0,0.1,0.01,1363232.277
870,51840.0,0,0.1,0.0,1363232.277
871,51840.0,0,5.5,0.49,1363232.277
872,51840.0,0,3.9,0.35,1363232.277
873,51840.0,0,5.0,0.45,1363232.277
874,51840.0,0,5.2,0.46,1363232.277
875,51840.0,0,9.2,0.82,1363232.277
876,51840.0,0,11.1,0.99,1363232.277
877,51840.0,0,10.4,0.93,1363232.277
878,51840.0,0,16.4,1.47,1363232.277
879,51840.0,0,20.3,1.82,1363232.277
880,51840.0,0,14.2,1.27,1363232.277
881,51840.0,0,8.9,0.8,1363232.277
882,51840.0,0,8.5,0.76,1363232.277
883,51840.0,0,9.9,0.89,1363232.277
884,51840.0,0,8.1,0.72,1363232.277
885,51840.0,0,6.3,0.56,1363232.277
886,51840.0,0,6.3,0.0,1363232.277
887,51840.0,0,6.3,0.0,1363232.277
888,51840.0,0,6.3,0.0,1363232.277
889,51840.0,0,1.6,0.14,1363232.277
890,51840.0,0,5.4,0.48,1363232.277
891,51840.0,0,6.4,0.57,1363232.277
