,lq period,lq check,max profit,max %,volume
703,15840.0,0,481.9,73.82,755512.3891
704,15840.0,0,476.2,72.73,755512.3891
705,15840.0,0,471.6,71.86,755512.3891
706,15840.0,0,473.3,72.18,755512.3891
707,15840.0,0,470.9,71.73,755512.3891
708,15840.0,0,474.9,72.49,755512.3891
709,15840.0,0,478.1,73.09,755512.3891
710,15840.0,0,471.8,71.9,755512.3891
711,15840.0,0,451.5,68.1,755512.3891
712,15840.0,0,453.8,68.53,755512.3891
713,15840.0,0,443.5,66.63,755512.3891
714,15840.0,0,456.5,69.03,755512.3891
715,15840.0,0,454.1,68.58,755512.3891
716,15840.0,0,451.6,68.12,755512.3891
717,15840.0,0,450.3,67.88,755512.3891
718,15840.0,0,462.6,70.17,755512.3891
719,15840.0,0,485.4,74.49,755512.3891
720,15840.0,0,483.4,74.1,755512.3891
721,15840.0,0,480.0,73.45,755512.3891
722,15840.0,0,498.6,77.03,755512.3891
723,15840.0,0,491.0,75.56,755512.3891
724,15840.0,0,482.3,73.89,755512.3891
725,15840.0,0,494.9,76.31,755512.3891
726,15840.0,0,493.8,76.1,755512.3891
727,15840.0,0,491.3,75.62,755512.3891
728,15840.0,0,491.6,75.68,755512.3891
729,15840.0,0,503.4,77.97,755512.3891
730,15840.0,0,503.2,77.93,755512.3891
731,15840.0,0,503.0,77.89,755512.3891
732,15840.0,0,510.4,79.34,755512.3891
733,15840.0,0,507.4,78.75,755512.3891
734,15840.0,0,506.4,78.55,755512.3891
735,15840.0,0,506.5,78.57,755512.3891
736,15840.0,0,507.2,78.71,755512.3891
737,15840.0,0,503.0,77.89,755512.3891
738,15840.0,0,504.3,78.14,755512.3891
739,15840.0,0,506.7,78.61,755512.3891
740,15840.0,0,508.4,78.94,755512.3891
741,15840.0,0,501.6,77.62,755512.3891
742,15840.0,0,500.5,77.4,755512.3891
743,15840.0,0,496.6,76.64,755512.3891
744,15840.0,0,496.6,76.64,755512.3891
745,15840.0,0,499.4,77.19,755512.3891
746,15840.0,0,497.0,76.72,755512.3891
747,15840.0,0,500.0,77.3,755512.3891
748,15840.0,0,498.6,77.03,755512.3891
749,15840.0,0,498.9,77.09,755512.3891
750,15840.0,0,493.4,76.02,755512.3891
751,15840.0,0,488.8,75.14,755512.3891
752,15840.0,0,488.0,74.98,755512.3891
753,15840.0,0,488.7,75.12,755512.3891
754,15840.0,0,490.4,75.45,755512.3891
755,15840.0,0,491.6,75.68,755512.3891
756,15840.0,0,489.7,75.31,755512.3891
757,15840.0,0,487.3,74.85,755512.3891
758,15840.0,0,485.3,74.47,755512.3891
759,15840.0,0,483.2,74.06,755512.3891
760,15840.0,0,476.5,72.79,755512.3891
761,15840.0,0,471.9,71.92,755512.3891
762,15840.0,0,473.8,72.28,755512.3891
763,15840.0,0,473.3,72.18,755512.3891
764,15840.0,0,474.6,72.43,755512.3891
765,15840.0,0,470.3,71.62,755512.3891
766,15840.0,0,468.6,71.3,755512.3891
767,15840.0,0,466.3,70.86,755512.3891
768,15840.0,0,463.6,70.36,755512.3891
769,15840.0,0,465.6,70.73,755512.3891
770,15840.0,0,466.5,70.9,755512.3891
771,15840.0,0,461.7,70.0,755512.3891
772,15840.0,0,467.9,71.16,755512.3891
773,15840.0,0,466.9,70.98,755512.3891
774,15840.0,0,465.5,70.71,755512.3891
775,15840.0,0,466.5,70.9,755512.3891
776,15840.0,0,460.1,69.7,755512.3891
777,15840.0,0,453.2,68.42,755512.3891
778,15840.0,0,450.2,67.86,755512.3891
779,15840.0,0,453.4,68.45,755512.3891
780,15840.0,0,457.8,69.27,755512.3891
781,15840.0,0,456.3,68.99,755512.3891
782,15840.0,0,444.3,66.78,755512.3891
783,15840.0,0,435.2,65.11,755512.3891
784,15840.0,0,433.3,64.77,755512.3891
785,15840.0,0,427.0,63.62,755512.3891
786,15840.0,0,433.5,64.8,755512.3891
787,15840.0,0,438.4,65.69,755512.3891
788,15840.0,0,436.0,65.26,755512.3891
789,15840.0,0,437.1,65.46,755512.3891
790,15840.0,0,449.5,67.73,755512.3891
791,15840.0,0,451.7,68.14,755512.3891
792,15840.0,0,462.4,70.13,755512.3891
793,15840.0,0,462.2,70.09,755512.3891
794,15840.0,0,456.7,69.07,755512.3891
795,15840.0,0,461.7,70.0,755512.3891
796,15840.0,0,456.3,68.99,755512.3891
797,15840.0,0,454.3,68.62,755512.3891
798,15840.0,0,452.5,68.29,755512.3891
799,15840.0,0,457.2,69.16,755512.3891
800,15840.0,0,463.1,70.26,755512.3891
801,15840.0,0,456.2,68.97,755512.3891
802,15840.0,0,457.8,69.27,755512.3891
803,15840.0,0,460.5,69.78,755512.3891
804,15840.0,0,468.9,71.35,755512.3891
805,15840.0,0,469.3,71.43,755512.3891
806,15840.0,0,466.2,70.84,755512.3891
807,15840.0,0,466.2,70.84,755512.3891
808,15840.0,0,466.9,70.98,755512.3891
809,15840.0,0,465.6,70.73,755512.3891
810,15840.0,0,476.6,72.81,755512.3891
811,15840.0,0,478.7,73.21,755512.3891
812,15840.0,0,475.6,72.62,755512.3891
813,15840.0,0,475.7,72.64,755512.3891
814,15840.0,0,476.5,72.79,755512.3891
815,15840.0,0,477.3,72.94,755512.3891
816,15840.0,0,478.5,73.17,755512.3891
817,15840.0,0,471.4,71.82,755512.3891
818,15840.0,0,469.3,71.43,755512.3891
819,15840.0,0,460.8,69.83,755512.3891
820,15840.0,0,467.8,71.14,755512.3891
821,15840.0,0,471.1,71.77,755512.3891
822,15840.0,0,474.7,72.45,755512.3891
823,15840.0,0,472.3,71.99,755512.3891
824,15840.0,0,470.6,71.67,755512.3891
825,15840.0,0,470.2,71.6,755512.3891
826,15840.0,0,464.3,70.49,755512.3891
827,15840.0,0,464.9,70.6,755512.3891
828,15840.0,0,466.7,70.94,755512.3891
829,15840.0,0,465.0,70.62,755512.3891
830,15840.0,0,461.1,69.89,755512.3891
831,15840.0,0,458.1,69.33,755512.3891
832,15840.0,0,449.2,67.68,755512.3891
833,15840.0,0,449.5,67.73,755512.3891
834,15840.0,0,444.7,66.85,755512.3891
835,15840.0,0,448.9,67.62,755512.3891
836,15840.0,0,453.5,68.47,755512.3891
837,15840.0,0,456.4,69.01,755512.3891
838,15840.0,0,456.8,69.09,755512.3891
839,15840.0,0,455.7,68.88,755512.3891
840,15840.0,0,456.7,69.07,755512.3891
841,15840.0,0,458.1,69.33,755512.3891
842,15840.0,0,460.2,69.72,755512.3891
843,15840.0,0,466.1,70.83,755512.3891
844,15840.0,0,463.6,70.36,755512.3891
845,15840.0,0,462.4,70.13,755512.3891
846,15840.0,0,461.4,69.94,755512.3891
847,15840.0,0,465.4,70.69,755512.3891
848,15840.0,0,470.0,71.56,755512.3891
849,15840.0,0,474.9,72.49,755512.3891
850,15840.0,0,473.0,72.13,755512.3891
851,15840.0,0,472.9,72.11,755512.3891
852,15840.0,0,475.7,72.64,755512.3891
853,15840.0,0,466.3,70.86,755512.3891
854,15840.0,0,462.3,70.11,755512.3891
855,15840.0,0,463.6,70.36,755512.3891
856,15840.0,0,465.3,70.67,755512.3891
857,15840.0,0,462.8,70.21,755512.3891
858,15840.0,0,464.7,70.56,755512.3891
859,15840.0,0,466.6,70.92,755512.3891
860,15840.0,0,459.8,69.65,755512.3891
861,15840.0,0,462.4,70.13,755512.3891
862,15840.0,0,462.6,70.17,755512.3891
863,15840.0,0,460.5,69.78,755512.3891
864,15840.0,0,457.6,69.24,755512.3891
865,15840.0,0,456.8,69.09,755512.3891
866,15840.0,0,449.5,67.73,755512.3891
867,15840.0,0,444.3,66.78,755512.3891
868,15840.0,0,440.8,66.13,755512.3891
869,15840.0,0,436.4,65.33,755512.3891
870,15840.0,0,435.7,65.2,755512.3891
871,15840.0,0,436.9,65.42,755512.3891
872,15840.0,0,438.9,65.79,755512.3891
873,15840.0,0,447.6,67.38,755512.3891
874,15840.0,0,454.8,68.71,755512.3891
875,15840.0,0,452.9,68.36,755512.3891
876,15840.0,0,453.8,68.53,755512.3891
877,15840.0,0,453.6,68.49,755512.3891
878,15840.0,0,453.5,68.47,755512.3891
879,15840.0,0,443.3,66.59,755512.3891
880,15840.0,0,438.6,65.73,755512.3891
881,15840.0,0,432.3,64.58,755512.3891
882,15840.0,0,432.7,64.66,755512.3891
883,15840.0,0,432.8,64.67,755512.3891
884,15840.0,0,431.5,64.44,755512.3891
885,15840.0,0,433.6,64.82,755512.3891
886,15840.0,0,433.4,64.78,755512.3891
887,15840.0,0,433.3,64.77,755512.3891
888,15840.0,0,437.3,65.49,755512.3891
889,15840.0,0,442.3,66.41,755512.3891
890,15840.0,0,445.4,66.98,755512.3891
891,15840.0,0,442.6,66.46,755512.3891
892,15840.0,0,441.5,66.26,755512.3891
893,15840.0,0,437.0,65.44,755512.3891
894,15840.0,0,460.4,69.76,755512.3891
895,15840.0,0,470.4,71.63,755512.3891
896,15840.0,0,470.6,71.67,755512.3891
897,15840.0,0,470.5,71.65,755512.3891
898,15840.0,0,468.2,71.22,755512.3891
899,15840.0,0,464.0,70.43,755512.3891
900,15840.0,0,463.5,70.34,755512.3891
901,15840.0,0,463.6,70.36,755512.3891
902,15840.0,0,457.3,69.18,755512.3891
903,15840.0,0,461.4,69.94,755512.3891
904,15840.0,0,465.9,70.79,755512.3891
905,15840.0,0,464.8,70.58,755512.3891
906,15840.0,0,462.8,70.21,755512.3891
907,15840.0,0,462.6,70.17,755512.3891
908,15840.0,0,456.8,69.09,755512.3891
909,15840.0,0,456.3,68.99,755512.3891
910,15840.0,0,453.6,68.49,755512.3891
911,15840.0,0,459.7,69.63,755512.3891
912,15840.0,0,458.6,69.42,755512.3891
913,15840.0,0,463.5,70.34,755512.3891
914,15840.0,0,467.8,71.14,755512.3891
915,15840.0,0,467.6,71.11,755512.3891
916,15840.0,0,472.2,71.97,755512.3891
917,15840.0,0,468.6,71.3,755512.3891
918,15840.0,0,464.5,70.52,755512.3891
919,15840.0,0,463.3,70.3,755512.3891
920,15840.0,0,460.4,69.76,755512.3891
921,15840.0,0,461.2,69.91,755512.3891
922,15840.0,0,459.4,69.57,755512.3891
923,15840.0,0,459.9,69.66,755512.3891
924,15840.0,0,460.1,69.7,755512.3891
925,15840.0,0,465.0,70.62,755512.3891
926,15840.0,0,466.4,70.88,755512.3891
927,15840.0,0,470.0,71.56,755512.3891
928,15840.0,0,470.4,71.63,755512.3891
929,15840.0,0,491.7,75.7,755512.3891
930,15840.0,0,486.3,74.66,755512.3891
931,15840.0,0,472.9,72.11,755512.3891
932,15840.0,0,459.0,69.5,755512.3891
933,15840.0,0,457.0,69.12,755512.3891
934,15840.0,0,457.8,69.27,755512.3891
935,15840.0,0,455.9,68.92,755512.3891
936,15840.0,0,440.3,66.04,755512.3891
937,15840.0,0,440.4,66.06,755512.3891
938,15840.0,0,438.1,65.64,755512.3891
939,15840.0,0,439.9,65.97,755512.3891
940,15840.0,0,448.5,67.55,755512.3891
941,15840.0,0,454.7,68.7,755512.3891
942,15840.0,0,446.9,67.25,755512.3891
943,15840.0,0,450.0,67.83,755512.3891
944,15840.0,0,452.2,68.23,755512.3891
945,15840.0,0,452.7,68.33,755512.3891
946,15840.0,0,452.9,68.36,755512.3891
947,15840.0,0,453.5,68.47,755512.3891
948,15840.0,0,455.5,68.84,755512.3891
949,15840.0,0,459.0,69.5,755512.3891
950,15840.0,0,453.9,68.55,755512.3891
951,15840.0,0,453.3,68.44,755512.3891
952,15840.0,0,446.0,67.09,755512.3891
953,15840.0,0,450.3,67.88,755512.3891
954,15840.0,0,462.8,70.21,755512.3891
955,15840.0,0,456.0,68.94,755512.3891
956,15840.0,0,451.8,68.16,755512.3891
957,15840.0,0,452.8,68.34,755512.3891
958,15840.0,0,448.6,67.57,755512.3891
959,15840.0,0,446.0,67.09,755512.3891
960,15840.0,0,445.8,67.05,755512.3891
961,15840.0,0,445.4,66.98,755512.3891
962,15840.0,0,444.5,66.81,755512.3891
963,15840.0,0,444.9,66.89,755512.3891
964,15840.0,0,442.3,66.41,755512.3891
965,15840.0,0,436.9,65.42,755512.3891
966,15840.0,0,428.5,63.89,755512.3891
967,15840.0,0,431.3,64.4,755512.3891
968,15840.0,0,427.0,63.62,755512.3891
969,15840.0,0,420.0,62.36,755512.3891
970,15840.0,0,416.5,61.74,755512.3891
971,15840.0,0,411.7,60.88,755512.3891
972,15840.0,0,412.4,61.01,755512.3891
973,15840.0,0,416.3,61.7,755512.3891
974,15840.0,0,416.9,61.81,755512.3891
975,15840.0,0,422.3,62.78,755512.3891
976,15840.0,0,424.2,63.12,755512.3891
977,15840.0,0,425.3,63.32,755512.3891
978,15840.0,0,421.5,62.63,755512.3891
979,15840.0,0,423.2,62.94,755512.3891
980,15840.0,0,423.2,62.94,755512.3891
981,15840.0,0,419.2,62.22,755512.3891
982,15840.0,0,420.5,62.45,755512.3891
