,lq period,lq check,max profit,max %,volume
138,15840.0,0,732.0,120.26,755512.3891
139,15840.0,0,729.4,119.67,755512.3891
140,15840.0,0,730.4,119.89,755512.3891
141,15840.0,0,733.7,120.65,755512.3891
142,15840.0,0,736.1,121.21,755512.3891
143,15840.0,0,739.1,121.9,755512.3891
144,15840.0,0,738.5,121.76,755512.3891
145,15840.0,0,740.1,122.14,755512.3891
146,15840.0,0,742.3,122.65,755512.3891
147,15840.0,0,742.1,122.6,755512.3891
148,15840.0,0,743.8,123.0,755512.3891
149,15840.0,0,739.4,121.97,755512.3891
150,15840.0,0,737.0,121.42,755512.3891
151,15840.0,0,735.8,121.14,755512.3891
152,15840.0,0,734.8,120.91,755512.3891
153,15840.0,0,735.1,120.98,755512.3891
154,15840.0,0,736.7,121.35,755512.3891
155,15840.0,0,731.5,120.15,755512.3891
156,15840.0,0,731.4,120.12,755512.3891
157,15840.0,0,734.1,120.75,755512.3891
158,15840.0,0,733.7,120.65,755512.3891
159,15840.0,0,732.1,120.29,755512.3891
160,15840.0,0,735.9,121.16,755512.3891
161,15840.0,0,737.7,121.58,755512.3891
162,15840.0,0,737.9,121.63,755512.3891
163,15840.0,0,737.6,121.56,755512.3891
164,15840.0,0,735.6,121.09,755512.3891
165,15840.0,0,732.8,120.45,755512.3891
166,15840.0,0,733.5,120.61,755512.3891
167,15840.0,0,738.2,121.69,755512.3891
168,15840.0,0,736.6,121.32,755512.3891
169,15840.0,0,736.6,121.32,755512.3891
170,15840.0,0,736.7,121.35,755512.3891
171,15840.0,0,731.3,120.1,755512.3891
172,15840.0,0,730.4,119.89,755512.3891
173,15840.0,0,733.9,120.7,755512.3891
174,15840.0,0,733.9,120.7,755512.3891
175,15840.0,0,737.5,121.53,755512.3891
176,15840.0,0,736.6,121.32,755512.3891
177,15840.0,0,737.5,121.53,755512.3891
178,15840.0,0,741.2,122.39,755512.3891
179,15840.0,0,742.8,122.76,755512.3891
180,15840.0,0,739.7,122.04,755512.3891
181,15840.0,0,736.4,121.28,755512.3891
182,15840.0,0,735.1,120.98,755512.3891
183,15840.0,0,736.5,121.3,755512.3891
184,15840.0,0,742.1,122.6,755512.3891
185,15840.0,0,734.3,120.79,755512.3891
186,15840.0,0,734.6,120.86,755512.3891
187,15840.0,0,730.1,119.83,755512.3891
188,15840.0,0,729.7,119.73,755512.3891
189,15840.0,0,729.8,119.76,755512.3891
190,15840.0,0,733.7,120.65,755512.3891
191,15840.0,0,736.0,121.19,755512.3891
192,15840.0,0,733.0,120.49,755512.3891
193,15840.0,0,732.8,120.45,755512.3891
194,15840.0,0,733.0,120.49,755512.3891
195,15840.0,0,734.8,120.91,755512.3891
196,15840.0,0,736.6,121.32,755512.3891
197,15840.0,0,735.9,121.16,755512.3891
198,15840.0,0,732.6,120.4,755512.3891
199,15840.0,0,730.6,119.94,755512.3891
200,15840.0,0,728.4,119.44,755512.3891
201,15840.0,0,729.9,119.78,755512.3891
202,15840.0,0,734.1,120.75,755512.3891
203,15840.0,0,736.7,121.35,755512.3891
204,15840.0,0,735.9,121.16,755512.3891
205,15840.0,0,737.7,121.58,755512.3891
206,15840.0,0,731.8,120.22,755512.3891
207,15840.0,0,716.9,116.82,755512.3891
208,15840.0,0,728.0,119.34,755512.3891
209,15840.0,0,727.0,119.12,755512.3891
210,15840.0,0,727.2,119.16,755512.3891
211,15840.0,0,726.9,119.09,755512.3891
212,15840.0,0,727.1,119.14,755512.3891
213,15840.0,0,730.7,119.96,755512.3891
214,15840.0,0,733.3,120.56,755512.3891
215,15840.0,0,737.1,121.44,755512.3891
216,15840.0,0,738.5,121.76,755512.3891
217,15840.0,0,745.0,123.28,755512.3891
218,15840.0,0,746.0,123.51,755512.3891
219,15840.0,0,768.8,128.91,755512.3891
220,15840.0,0,765.3,128.07,755512.3891
221,15840.0,0,769.6,129.1,755512.3891
222,15840.0,0,770.6,129.34,755512.3891
223,15840.0,0,769.7,129.12,755512.3891
224,15840.0,0,765.5,128.12,755512.3891
225,15840.0,0,768.0,128.72,755512.3891
226,15840.0,0,770.6,129.34,755512.3891
227,15840.0,0,770.6,129.34,755512.3891
228,15840.0,0,767.3,128.55,755512.3891
229,15840.0,0,768.5,128.83,755512.3891
230,15840.0,0,770.1,129.22,755512.3891
231,15840.0,0,772.1,129.7,755512.3891
232,15840.0,0,781.1,131.88,755512.3891
233,15840.0,0,789.8,134.0,755512.3891
234,15840.0,0,792.0,134.54,755512.3891
235,15840.0,0,792.3,134.62,755512.3891
236,15840.0,0,794.9,135.26,755512.3891
237,15840.0,0,798.3,136.1,755512.3891
238,15840.0,0,798.5,136.15,755512.3891
239,15840.0,0,801.8,136.97,755512.3891
240,15840.0,0,800.7,136.69,755512.3891
241,15840.0,0,802.7,137.19,755512.3891
242,15840.0,0,802.7,137.19,755512.3891
243,15840.0,0,807.0,138.26,755512.3891
244,15840.0,0,826.5,143.2,755512.3891
245,15840.0,0,825.6,142.97,755512.3891
246,15840.0,0,828.1,143.61,755512.3891
247,15840.0,0,821.6,141.95,755512.3891
248,15840.0,0,823.8,142.51,755512.3891
249,15840.0,0,824.0,142.56,755512.3891
250,15840.0,0,827.3,143.4,755512.3891
251,15840.0,0,824.9,142.79,755512.3891
252,15840.0,0,824.5,142.69,755512.3891
253,15840.0,0,826.8,143.28,755512.3891
